Probes	GSM65752	GSM65753	GSM65755	GSM65757	GSM65758	GSM65760	GSM65761	GSM65762	GSM65763	GSM65764	GSM65767	GSM65768	GSM65769	GSM65770	GSM65771	GSM65772	GSM65773	GSM65774	GSM65775	GSM65776	GSM65779	GSM65781	GSM65783	GSM65784	GSM65785	GSM65786	GSM65788	GSM65789	GSM65790	GSM65791	GSM65792	GSM65793	GSM65794	GSM65795	GSM65796	GSM65797	GSM65798	GSM65799	GSM65800	GSM65801	GSM65803	GSM65804	GSM65805	GSM65806	GSM65807	GSM65808	GSM65811	GSM65814	GSM65815	GSM65816	GSM65817	GSM65818	GSM65819	GSM65821	GSM65822	GSM65824	GSM65830	GSM65831	GSM65832	GSM65833	GSM65834	GSM65836	GSM65837	GSM65839	GSM65841	GSM65842	GSM65843	GSM65844	GSM65845	GSM65848	GSM65850	GSM65853	GSM65855	GSM65857	GSM65860	GSM65861	GSM65862	GSM65863	GSM65865	GSM65866	GSM65867	GSM65868	GSM65869	GSM65870	GSM65871	GSM65872	GSM65873	GSM65874	GSM65875	GSM65878	GSM65880
217381_s_at	7.069931	6.980289	7.184742	6.966751	7.076905	7.292744	7.065297	6.812658	6.951416	6.988062	7.501824	7.109466	6.778461	6.847881	7.416855	7.302954	7.051806	6.829383	6.777838	7.031566	7.133743	7.081002	7.219142	6.76341	6.901632	6.87017	7.009503	7.321528	7.099821	7.20324	6.927058	6.861367	7.385325	7.142084	6.912133	7.121969	6.675514	7.156915	7.239039	7.078037	6.894497	7.030326	7.35805	7.168889	7.141693	7.06531	6.66673	7.009363	6.864043	7.042698	7.348352	6.955151	7.070363	6.859194	6.87092	6.464812	6.374059	6.887851	6.633219	6.921301	6.510002	6.772582	6.623174	6.743799	6.919605	6.962878	6.441436	7.013222	7.044745	6.780234	6.930301	6.966512	6.770496	6.866914	6.643604	6.622716	6.376295	6.718705	6.609715	6.996694	6.912205	6.895381	6.549498	6.808959	6.966664	6.379885	6.898913	6.707807	7.015759	6.884873	6.909909
201411_s_at	7.643414	7.997984	8.117912	8.528026	8.236115	7.540693	8.338429	8.095737	8.200337	8.252666	8.1889	8.06152	7.862958	8.002894	7.726882	8.386136	7.681593	9.197354	8.065051	7.699738	7.684137	8.010134	7.712963	8.564771	8.028138	7.865625	8.026923	7.565871	7.424457	7.867854	8.256285	8.173605	7.842735	8.228062	7.973095	8.008334	9.040642	7.591449	8.01991	8.302897	8.501976	7.60736	7.578036	7.507742	8.090923	8.019976	7.777391	7.951438	8.132871	7.813002	7.808829	8.296711	7.764991	8.25525	7.995327	7.474757	7.915053	7.494881	8.547381	7.749564	8.935235	8.162767	7.224279	7.737773	8.401974	7.756607	7.564003	7.857498	7.55596	7.786151	7.900913	7.664974	7.486522	7.653483	7.532709	6.938391	7.801209	7.981028	7.782228	7.63783	7.206191	8.855466	8.744811	7.004779	7.805967	7.939814	7.645882	7.264925	7.680788	7.310262	6.610603
215025_at	7.642959	7.331881	7.08346	6.946125	7.178479	7.540623	7.120498	7.236766	7.257932	6.935015	7.196035	6.943992	6.960384	7.337201	7.752947	7.595985	7.354162	7.431483	6.964111	7.343078	7.35779	7.468442	7.71229	7.197825	6.862036	6.781325	7.631388	7.500428	7.421414	7.593734	7.588331	7.763026	7.627217	7.531616	7.094701	7.464223	7.93451	7.370789	7.192465	7.44717	7.162707	7.794458	7.499776	8.415188	7.528097	7.308658	7.051662	7.393928	7.22158	7.145266	7.354224	7.393054	7.270948	6.164999	6.403836	6.014548	6.33143	6.300817	6.10572	6.222394	6.008672	6.319213	6.14743	6.14137	6.637936	6.550851	6.189327	6.439518	6.300074	6.439259	6.460305	6.474191	6.009014	6.365718	6.205578	6.356255	6.599403	6.557659	6.62791	6.493485	6.349887	6.373028	6.188233	6.627423	6.67264	6.072043	6.37093	7.164815	6.924947	7.663485	7.009398
210985_s_at	4.295011	4.252578	4.19622	4.258483	4.484487	4.503649	4.702814	4.518874	4.262716	4.407055	4.254188	4.407726	4.491424	4.251326	4.554435	4.490238	4.648613	4.308438	4.497009	4.49007	4.50827	4.367805	4.500189	4.332209	4.434244	4.442667	4.301659	4.40549	4.580032	4.34364	5.00052	4.550804	4.643764	4.254542	4.539125	4.375598	4.688133	4.354297	4.188617	4.174555	4.335767	4.369918	4.462508	4.408192	4.471165	4.549306	4.456365	4.161061	4.407358	4.297891	4.557975	4.334509	4.378482	4.90577	4.593294	4.642242	4.557726	4.611338	4.580822	4.573626	4.505077	4.608699	4.492787	4.583413	4.666751	4.985783	4.687356	4.784634	4.534359	4.650751	4.599008	4.525368	5.587691	4.589518	4.372333	4.571146	4.709861	4.621855	4.439903	4.602275	4.502615	4.534267	4.836633	4.477888	4.618509	4.93988	4.623118	4.959549	4.711999	4.498291	4.455889
211439_at	6.386536	6.451474	6.514602	6.419156	6.412996	6.724675	6.410528	6.513311	6.333171	6.453687	6.681865	6.319593	6.285176	6.55636	6.562446	6.596842	6.386838	6.44639	6.401595	6.607956	6.499	6.729774	6.660064	6.270543	6.139196	6.424772	6.463992	6.593835	6.590815	6.844355	6.598327	6.445708	7.030684	6.999339	6.488817	6.623511	6.34148	6.51392	6.264752	6.264425	6.393108	6.326615	6.821397	6.920999	6.763119	6.60973	6.339158	6.779936	6.483952	6.44856	6.689683	6.797544	6.893124	6.656061	6.865814	6.43919	6.541523	6.686818	6.614317	6.971142	6.458006	6.691731	6.634905	6.722892	6.908213	7.096214	6.819093	6.599427	6.961446	6.721728	6.677496	6.664225	6.464218	6.734195	6.720345	6.775129	6.542694	6.784844	6.721728	6.961011	6.796376	6.768433	6.592888	6.499339	6.875076	6.950801	6.849066	6.957964	6.903387	7.268185	6.778824
220250_at	5.950786	6.133407	5.815067	5.98488	6.108961	6.246345	6.129027	5.920377	6.058621	5.988271	6.117875	5.885816	5.69384	5.837378	6.654605	6.224504	6.179972	6.079785	5.664973	6.259505	6.177166	6.275339	6.278362	5.843173	5.902208	5.712629	5.78496	6.212643	6.232907	6.26183	5.875061	6.119017	6.180837	6.287407	5.969784	6.142432	6.038206	6.033473	5.841872	5.880426	6.024352	6.257046	6.174365	6.119826	6.24947	5.962789	5.633822	5.998176	5.987697	6.183509	6.127285	6.010454	6.124132	6.217658	6.570688	6.137386	6.401964	6.461231	6.213609	6.384363	6.197079	6.08878	6.154141	6.189328	6.536099	6.56882	6.029181	6.380368	6.379618	6.440309	6.352362	6.599577	6.338564	6.41032	6.316434	6.197513	6.063	6.420778	6.008878	6.538791	6.380201	6.561333	6.157895	6.272419	7.052141	6.093016	6.319623	6.584319	6.600326	6.476908	6.169495
219485_s_at	9.87826	9.305483	9.462215	9.721296	9.141878	9.248884	9.542328	9.562695	9.134722	9.36359	8.91987	9.291946	9.707768	9.348016	8.842335	9.202921	8.904307	10.070674	9.484947	9.386344	9.406105	9.099824	8.851461	9.414874	9.420576	9.569209	8.9274	8.778757	9.302803	9.086805	9.638086	9.005989	8.976642	8.693838	9.417461	9.134847	9.711684	9.093103	9.204823	9.882059	8.707327	9.387093	8.95377	9.373388	8.758933	9.220992	9.362907	9.023945	9.282626	9.477686	9.171034	9.29174	8.162903	9.518589	9.831565	9.673291	10.04742	9.352167	9.592588	9.557205	10.164603	8.946342	9.843188	9.316474	9.933069	9.078371	10.307936	9.823162	9.536628	9.518674	9.069934	9.204046	9.722824	9.903856	9.140849	9.525517	9.681965	9.401445	8.73152	9.946193	9.297113	9.740586	9.737857	9.76865	9.504769	9.9193	9.712696	9.545919	9.681208	9.118023	9.209527
215862_at	6.811977	6.687291	6.709534	6.761258	6.758463	7.038696	6.764515	6.523544	6.734248	6.679853	6.988821	6.670081	6.741005	6.768726	6.946304	6.806713	6.801096	6.773437	6.605091	6.690316	6.698608	6.978321	6.864325	6.656219	6.770001	6.695984	6.888691	6.678945	6.640091	6.866052	6.633677	6.73113	6.773459	6.798684	6.43261	6.915397	6.476042	6.742798	6.798297	6.699183	6.699717	6.858599	6.938079	6.788991	7.169765	6.810325	6.388939	6.987744	6.760561	7.104347	6.979318	6.880647	6.590407	7.46669	7.553234	7.547275	7.29488	7.759809	7.591483	7.85404	7.403236	7.859316	7.550428	7.42432	7.64769	7.983116	7.618513	7.597923	7.718072	7.668833	7.522341	7.737845	7.554196	7.5184	7.588722	7.567274	7.623993	7.429343	7.577888	7.691063	7.582964	7.754087	7.583591	7.382324	7.678494	7.611233	7.567041	7.56504	7.917024	7.787094	7.744864
213264_at	7.492091	7.851131	8.398417	8.585833	8.033917	8.498179	9.058159	7.71195	8.035374	7.986864	8.010957	8.253355	7.91081	7.543299	8.061049	7.885841	8.394333	8.493619	7.952302	7.999325	8.084212	7.719338	7.86026	8.036176	7.9024	7.923884	8.174774	7.839655	7.687172	7.786033	7.662908	7.844816	8.198645	7.779917	7.821331	8.000959	8.126945	7.979871	7.91988	8.294203	7.984826	7.403394	8.000924	7.993051	7.779072	8.36514	8.592141	7.954518	7.233448	7.649332	7.639638	8.084214	8.050131	7.618864	7.307141	8.1095	7.675977	7.903007	8.141137	7.566479	7.849585	7.751796	7.094714	7.946924	6.985436	7.115463	7.180084	7.329577	7.425518	7.540706	7.333679	7.423685	7.320181	7.507345	7.586799	7.874166	8.16724	7.52537	8.150535	7.417138	7.328162	7.571331	7.280944	7.589373	7.7955	7.354432	7.387434	7.419955	7.226896	7.584492	7.723988
214023_x_at	5.171924	4.848205	5.185868	4.263577	4.432717	4.27781	6.808279	4.392455	4.509506	4.281498	4.333084	4.179458	4.526698	4.316153	4.505658	4.671159	4.5365	4.329241	4.371139	4.625443	5.593168	4.28575	5.064996	4.325006	4.515206	4.261389	5.20727	4.48293	4.259903	4.388903	4.702924	5.757092	4.498278	4.266293	4.36961	4.447307	4.336211	4.760814	4.450831	4.378755	4.564695	4.735521	5.959039	4.201675	4.504369	4.409154	4.579015	4.334887	4.396105	7.733373	4.376412	4.416879	4.555667	5.52811	5.692188	6.552016	5.481251	6.285592	5.592589	5.50272	5.386402	5.524869	5.556833	5.560778	8.013559	5.467537	5.397014	5.371358	5.31493	5.570905	5.801803	5.215318	5.540057	5.259559	5.479685	5.671773	5.630921	5.758453	6.07879	5.697873	6.708721	5.342702	5.678195	5.519198	6.179788	5.426123	5.401609	7.552316	5.450844	8.860876	5.51767
203830_at	4.43018	4.372048	4.738402	4.277902	4.23015	4.353415	5.589506	5.950371	4.708218	4.149162	4.128849	4.730616	4.648943	4.257985	4.272422	4.377875	4.591952	4.517771	4.555531	4.188545	4.259268	4.421914	4.338027	5.255922	4.105167	4.882781	4.467984	4.1239	4.596112	4.415257	4.508312	4.585488	4.148206	4.152314	4.544721	4.235004	4.506521	4.430851	4.373666	4.503701	4.120241	4.320165	4.372972	4.136964	4.053575	4.554059	4.259442	4.113642	4.509889	4.345522	4.278875	4.582421	4.651386	4.630958	4.515766	4.63885	4.741301	4.493646	4.832059	4.728681	5.706621	4.579457	5.624272	4.672418	4.695504	4.667775	4.688611	4.72939	4.682629	4.993978	4.497782	4.610726	4.913655	5.202057	4.817762	4.617167	5.330713	4.722539	4.593972	4.722526	4.83334	5.132919	4.894364	4.764572	4.897047	4.79181	4.779923	4.720221	5.122519	4.690589	4.773619
204137_at	5.942302	7.939142	7.792983	7.969168	7.568024	7.922872	7.022376	8.254387	6.737997	7.703445	6.985517	9.479093	7.98783	7.889909	7.134844	7.638433	6.891226	6.737958	8.128517	7.018729	7.442951	6.215648	6.976527	6.31249	6.973495	6.41541	6.911709	6.589174	7.876966	7.55587	6.74487	7.276864	6.795681	6.322356	8.170028	6.978921	7.276214	7.508977	7.364835	7.003167	7.38653	5.508186	7.532959	6.753378	6.421068	7.615579	6.611666	7.645565	7.244671	6.215277	7.52586	6.641825	7.657094	8.058949	8.519916	8.080932	9.467145	7.880699	9.415002	8.121261	8.684843	8.034663	9.880299	8.415965	8.372686	7.090428	8.372619	8.607999	7.010771	8.152852	7.782868	7.763666	9.78829	9.462848	8.228819	8.809221	7.085764	8.384828	6.855298	9.005315	9.188356	8.814123	8.20293	8.581057	8.952034	8.557723	8.548995	7.809753	6.380488	7.620431	7.696731
213518_at	8.618852	8.022254	8.682995	8.749194	8.15956	7.530156	8.680588	8.098424	7.941424	7.587726	7.756571	8.165872	8.309507	7.646316	7.504213	7.494195	7.87414	7.715674	7.905846	8.09179	8.162325	7.943148	7.930187	8.137903	7.935263	7.569644	7.842298	8.280055	7.788401	8.072204	8.321224	7.850969	7.460563	8.098011	8.499655	7.64005	7.778954	7.940873	7.984921	8.239285	8.223465	8.815908	8.995036	8.069554	7.870478	7.946355	8.226128	7.734771	7.811854	9.263098	7.414409	7.684654	8.338437	8.136371	7.73049	8.496295	8.754287	8.409213	8.227637	8.492364	8.735917	8.236451	9.257107	9.275099	8.508029	8.614808	8.382171	8.470129	8.605071	8.173127	8.454418	8.173939	8.378445	8.534861	8.394263	8.502594	8.287974	8.604335	8.030673	9.368257	8.634949	8.616643	8.365676	8.830445	8.517639	8.012694	8.347842	8.642578	7.804871	8.885896	8.42387
211186_s_at	6.697827	6.656049	6.545166	6.633744	6.565689	6.979276	6.756506	6.545835	6.608696	6.53833	6.877398	6.655906	6.596584	6.44549	7.211069	7.006953	6.769599	6.37248	6.433244	6.609462	6.56037	6.911051	6.774527	6.341526	6.379133	6.641784	6.53046	6.867283	6.679558	6.728598	6.324188	6.853491	7.140223	7.022519	6.442408	6.904659	6.35624	6.786671	6.72494	6.642939	6.834856	7.014172	6.735525	6.650638	7.068497	6.623304	6.258415	6.837664	6.553166	6.884622	6.717092	6.693906	6.476182	6.269359	6.107984	6.047252	6.257203	6.635327	6.382099	6.212929	6.00018	6.291684	6.178494	6.158918	6.475152	6.551908	6.3349	6.50505	6.635901	6.337682	6.398802	6.388851	6.201763	6.214191	6.123253	6.371076	6.181868	6.130212	6.222423	6.341065	6.247638	6.295192	6.38777	6.230475	6.490262	6.399624	6.2177	6.318494	6.683955	6.241385	6.114025
201064_s_at	10.757676	9.733359	10.428011	9.188345	10.256778	10.311235	9.348472	9.18838	9.388882	9.972739	9.773537	10.111358	9.714525	9.562429	9.700108	9.838612	9.722254	9.482124	9.821465	9.654171	9.634287	9.104754	9.376778	9.445809	9.141214	9.260996	9.612858	8.940288	9.538868	9.50692	10.005393	9.490444	10.027377	10.236884	9.756872	9.187765	9.648377	8.954863	9.286801	9.06053	9.35349	10.379198	10.283285	9.185089	9.134544	9.822498	10.651084	9.590445	9.296719	10.512694	9.488764	9.418974	9.45499	9.885594	9.890306	9.772526	10.349586	9.986992	10.335877	9.198945	9.800123	9.614697	8.751336	9.989077	8.651727	10.001903	9.734831	7.99307	9.973204	8.799175	9.808838	9.226247	9.397506	11.534749	8.84671	9.56971	9.157958	9.657369	9.689712	9.629986	9.466276	9.146098	9.360405	9.308058	9.412643	9.741905	10.531551	9.694019	8.538108	10.035526	10.082958
217078_s_at	4.482998	4.511606	4.706755	4.448241	4.640149	4.610988	4.474552	4.484745	4.676527	4.707963	4.797482	4.682577	4.894234	4.516817	4.549316	4.946309	4.575353	4.611025	4.700856	4.709676	4.475415	4.843381	4.541122	4.623281	4.390172	4.905886	4.27701	4.394547	5.299042	4.561001	5.034592	4.556046	4.648993	4.684387	4.450167	4.506408	4.60916	4.423058	4.788687	4.582341	4.621548	4.808728	4.517835	4.751573	4.751147	4.381514	4.572167	4.629484	4.687326	4.635012	4.841295	4.714435	5.107976	4.962974	5.326239	4.819201	4.843143	4.840535	5.105313	5.496596	5.025779	5.247496	4.985958	5.200367	5.471456	5.919491	5.450193	5.258684	5.123832	4.87894	5.406595	4.97213	5.004208	5.39421	5.092276	5.441687	5.093851	5.693476	4.942215	5.053568	5.198555	5.123304	5.170497	5.560671	4.945379	5.005729	4.962159	4.613279	5.060077	4.917563	5.083818
212756_s_at	6.792491	7.723833	7.857855	8.103642	7.698201	7.930042	7.423472	7.950663	7.677879	7.163484	7.45211	7.512797	7.62528	7.664603	7.687284	8.327414	7.500058	7.083115	7.725932	7.429589	7.441498	7.926219	7.482458	7.987688	7.778736	8.16982	7.69347	7.537197	7.657194	7.727319	7.935008	7.777977	7.988067	7.246744	7.880354	7.136452	7.923631	7.84033	7.417568	7.714252	7.408529	8.126769	7.497099	7.136582	7.200878	7.574542	7.784744	7.337367	7.576211	7.375696	7.492696	7.612303	7.919902	7.975146	8.047359	7.568839	7.737971	7.354572	7.862895	7.993952	7.713878	7.633191	7.855072	7.621112	7.938552	8.283486	8.592816	7.322688	8.175801	7.966708	7.844113	7.862971	7.991709	7.932512	7.813519	7.813141	7.822594	7.88992	7.72781	7.906273	7.560722	7.470048	7.253396	7.565388	7.534332	7.956	7.736707	7.47448	7.522493	7.546194	7.363081
204476_s_at	7.832283	8.014914	8.308934	7.982717	7.258457	7.476333	7.731829	7.312475	7.648612	7.750163	8.37936	7.611584	7.334091	8.075071	7.892267	7.60586	7.900452	7.593288	7.23496	7.885248	7.740514	7.928715	7.666721	7.789118	7.601376	7.814282	7.30514	7.762236	7.644393	8.056003	7.513576	7.566867	7.291663	7.826795	7.570594	7.476648	8.256592	7.889389	7.719054	7.682281	7.667687	8.138304	7.437553	7.83776	7.524219	7.603896	7.241008	7.257307	7.935623	7.540639	7.436129	7.698396	7.298744	8.18729	8.161139	8.618246	8.174381	9.093656	8.494381	7.969382	8.569542	8.37586	8.2712	8.27201	8.353299	8.260949	8.266895	9.556652	8.570611	7.987617	8.269813	8.358045	8.601417	7.919108	8.317225	7.75591	8.549456	8.106257	9.907359	8.541282	9.290739	8.930013	9.181984	7.550501	8.295767	7.633775	8.116869	8.022784	8.835932	8.642886	8.553433
221485_at	8.439879	8.807419	8.748595	9.327768	8.639181	8.682726	8.23952	8.729166	8.41345	9.172757	7.592547	9.402503	8.936416	8.660666	8.135559	8.750613	8.348092	8.517023	8.791711	8.396625	8.494209	7.814309	8.516109	8.209581	8.526417	7.72787	8.813767	8.329325	9.29672	8.170066	8.603981	8.462357	8.119887	10.481184	8.476285	8.489946	8.337712	8.09282	8.66693	8.391277	8.928126	8.532081	9.173552	8.687094	7.82002	8.728836	8.549555	8.672669	7.331534	8.427671	8.16034	8.44145	9.047917	8.0375	8.773453	8.466006	8.502276	8.146132	8.253295	8.552119	7.996347	7.781032	8.75038	9.321372	8.459268	8.350107	8.565015	7.411924	9.135369	7.449786	9.083559	7.885559	7.940089	8.752701	8.039582	8.663174	7.358742	8.584599	8.543784	9.85554	7.69258	8.723181	7.835754	8.618696	7.980101	8.337706	8.209453	9.051547	6.928913	8.790363	8.165655
216997_x_at	3.930135	3.930285	3.762667	3.866623	3.939705	3.869847	3.984481	3.778952	3.819731	3.990533	3.926521	3.782206	3.951086	4.017261	4.049871	4.35742	4.116719	3.869662	3.92323	3.891577	3.911099	3.918422	4.017112	4.918472	3.886707	3.796316	4.013054	3.92047	3.882675	3.807353	3.9319	4.126533	4.107758	3.916433	3.775364	4.026367	3.687494	4.10829	3.972453	3.885092	3.916895	3.990616	4.107138	4.099486	3.919722	3.928266	3.851834	3.977222	3.866633	3.813791	4.072268	3.937475	3.784348	4.55588	4.57646	4.556834	4.465926	4.438486	4.46511	4.541824	4.205127	4.695642	4.38956	4.388979	4.64045	4.746086	4.870501	4.443294	4.690731	4.631853	4.871732	4.657406	4.402978	4.484705	4.450888	4.544817	4.474229	4.692906	5.14121	4.520919	4.504962	4.308719	4.50275	4.52391	4.510625	4.7419	4.52152	4.663162	4.384449	6.320777	4.648345
221213_s_at	5.15284	5.983711	5.783445	6.30718	5.930562	5.314118	5.291791	6.268695	5.754147	5.961728	5.417165	5.208654	6.124931	6.325602	5.885747	5.615711	6.118494	6.114582	6.148329	5.858005	6.327971	5.923884	6.202557	5.949469	5.898846	5.786316	6.170081	6.173996	5.872289	6.293273	5.669529	6.560777	5.957585	5.526597	6.63634	5.846043	6.033097	6.331829	5.723047	5.748852	5.750813	5.577182	5.287955	5.736256	5.778838	6.310032	6.255111	5.748267	6.263668	6.252344	5.686889	5.891206	5.863051	5.881781	5.908012	6.526494	6.628244	5.677467	5.801109	5.852506	5.693468	6.307137	5.952847	5.061918	5.750844	5.294857	5.42381	5.867474	5.551964	6.329485	5.645927	5.801786	6.173643	5.360441	6.125475	5.578987	6.417753	5.624128	6.014496	5.667936	5.984494	5.592312	5.766726	5.821409	6.821791	7.221321	6.28185	7.309785	5.924457	6.176033	5.937328
215467_x_at	6.440135	6.460668	6.296213	6.266831	6.589046	6.450304	6.587035	6.425795	6.552895	6.383978	6.504765	5.582649	6.138834	6.381812	6.729602	6.599915	6.465647	6.218806	6.312717	6.467781	6.30635	6.272026	7.142458	6.337689	6.506815	6.325105	7.062545	6.929243	6.194379	6.556735	6.165334	7.090736	6.510854	6.404048	6.809556	6.742563	6.418504	6.650338	6.417307	6.435238	6.880739	7.124258	6.73139	6.699254	6.674097	6.821786	6.376454	6.522869	6.554253	7.059446	6.405209	6.346121	6.163669	7.375751	7.447187	7.498039	7.182558	7.727244	7.302687	7.260347	7.059327	7.411992	7.461376	7.269084	7.637326	7.078841	6.932893	7.544118	7.321903	7.31237	7.30405	7.453522	7.357443	7.139544	7.368255	7.237507	7.348873	7.227458	7.305023	7.402715	7.394909	7.58012	7.284874	7.110091	7.656253	7.531899	7.376026	7.735856	7.547383	7.374682	7.326406
216241_s_at	10.331631	10.107509	10.783968	9.748367	10.267697	9.069056	10.287062	10.152784	9.993712	10.385783	9.982136	10.461762	10.385765	10.030133	9.853781	9.45962	10.272915	11.690779	10.635053	10.114566	10.115052	9.93944	9.473214	10.639561	10.27485	11.222223	10.098972	9.894384	10.144176	10.090762	10.592485	9.706301	9.658859	10.286302	10.258966	9.990832	10.263988	10.187355	10.303654	10.366041	9.75712	10.344322	10.354696	10.261968	9.774494	10.339228	10.983013	10.79904	9.901694	10.924175	10.010158	10.037004	10.535501	11.025813	10.03005	10.802344	10.980905	10.673316	10.709038	10.621761	11.045441	11.120389	10.568624	11.435927	10.922673	10.571065	10.677008	10.47779	11.051319	11.149459	11.170683	10.764891	10.419705	11.029952	11.104005	11.006164	11.120113	11.617775	10.66679	10.996127	10.716046	11.757498	10.840395	11.620605	11.236017	11.110753	11.012812	10.967017	10.782778	10.61528	11.294641
202150_s_at	7.816294	7.313107	7.133112	6.916307	7.893855	7.191852	7.141619	7.65363	7.816567	7.288307	6.942795	7.108333	7.491521	7.716034	7.843515	7.515624	7.548499	6.614147	7.885069	7.614042	7.119554	8.983913	7.494124	7.080105	7.597454	8.640884	7.527361	7.416499	7.544449	7.183209	7.124502	7.789076	7.342217	7.496407	7.19423	7.863628	7.212939	7.525768	7.414176	7.667413	7.992077	8.218205	7.635262	7.178648	7.357441	7.822746	7.234428	7.423213	6.989663	7.530746	7.055313	7.417306	7.172507	7.348304	7.725764	7.864073	7.323705	7.32529	7.4329	7.167571	6.961362	7.386696	7.312734	8.506287	7.39917	7.390304	7.877344	6.861764	7.988222	8.699572	7.48389	8.080127	7.052659	8.159725	7.113529	7.720569	8.845736	7.439521	8.716456	7.58203	7.485605	6.877937	7.104963	7.699108	6.831291	7.657353	7.159368	7.432182	7.458101	7.022663	7.961017
222304_x_at	7.517026	7.803566	7.323596	7.17107	7.19907	7.264442	7.549087	7.216464	7.428157	7.100582	7.954937	7.570582	7.067978	7.283865	7.519527	7.547499	7.219623	7.122579	7.048618	7.297355	7.271841	7.48179	7.668354	6.846539	7.213123	7.069101	7.138556	7.194419	7.219921	7.463352	7.338821	7.062318	7.357352	7.542773	7.194654	7.393412	7.086933	7.1045	7.139054	7.354605	7.305874	7.408797	7.746749	7.575542	7.464867	7.181897	7.156978	7.2053	7.308402	7.651805	7.255069	7.179774	7.572381	7.707576	7.991158	7.805819	7.915365	8.492241	7.762223	7.990972	7.945865	7.908939	7.852774	8.431071	7.995066	8.185383	7.990142	7.915751	8.860148	7.867477	7.921334	7.971021	7.698231	7.8748	7.950698	7.74543	7.67041	7.922082	7.937196	7.98748	7.852774	7.850332	7.735011	7.815519	7.96156	7.972752	7.805003	8.00229	8.21905	8.026268	8.217144
220033_at	7.100644	6.9514	7.123485	7.08469	6.968092	7.042262	6.775267	6.880974	6.848175	6.960719	7.236199	6.983692	7.138007	6.947172	6.949355	6.922908	7.084105	6.991444	6.81629	6.856805	6.945874	6.820191	7.129166	7.142705	6.855384	7.110209	7.164414	7.088144	7.003	7.175891	6.708614	7.037416	7.031082	6.90701	7.092789	6.943778	6.920551	7.124898	6.886711	7.005057	6.886367	7.027001	7.2294	7.071544	7.152439	6.820655	6.890046	6.857255	7.23775	6.97087	7.105503	7.004187	6.836004	7.056314	7.329682	7.051337	7.227826	7.271307	7.168489	7.246071	7.20144	7.371131	7.721485	7.198001	7.286217	7.31066	7.119004	7.278901	7.419767	7.419642	7.070364	7.2561	7.341587	7.223665	7.341767	7.213066	7.446019	7.092733	7.248993	7.310858	7.140528	7.37045	7.443243	7.298583	7.440006	7.281894	7.337597	7.331038	7.407923	7.364956	7.281894
